Tahun,Bulan,Minggu,No,Provinsi,Kab/Kota,Indikator Perubahan Harga (%),Komoditas Andil Perubahan Harga ,Fluktuasi Harga Tertinggi,Nilai,Disparitas Harga Antar Daerah
2024,01,04,6102,KALIMANTAN BARAT,BENGKAYANG,-1.696,DAGING SAPI(-1.156);CABAI RAWIT(-0.579);CABAI MERAH(-0.312),CABAI MERAH,0.112703279,114.4148753
2024,01,04,6103,KALIMANTAN BARAT,LANDAK,-1.6,CABAI RAWIT(-1.024);DAGING AYAM RAS(-0.451);DAGING SAPI(-0.238),CABAI RAWIT,0.18069311,109.786315
2024,01,04,6104,KALIMANTAN BARAT,MEMPAWAH,-1.317,UDANG BASAH(-0.446);CABAI RAWIT(-0.352);IKAN KEMBUNG/IKAN GEMBUNG/ IKAN BANYAR/IKAN GEMBOLO/ IKAN ASO-ASO(-0.336),CABAI RAWIT,0.086270954,107.9185494
2024,01,04,6105,KALIMANTAN BARAT,SANGGAU,0.788,DAGING AYAM RAS(1.269);BAWANG MERAH(0.062);TEMPE(0.06),TEMPE,0.045632131,
2024,01,04,6106,KALIMANTAN BARAT,KETAPANG,0.691,DAGING AYAM RAS(0.867);BAWANG MERAH(0.222);BAWANG PUTIH(0.172),CABAI RAWIT,0.100990283,
2024,01,04,6108,KALIMANTAN BARAT,KAPUAS HULU,-1.041,CABAI MERAH(-1.069);CABAI RAWIT(-0.362);PISANG(-0.255),CABAI MERAH,0.202714984,117.6668605
2024,01,04,6109,KALIMANTAN BARAT,SEKADAU,-0.213,DAGING AYAM RAS(-0.27);CABAI RAWIT(-0.259);CABAI MERAH(-0.191),CABAI RAWIT,0.113599949,108.8960402
2024,01,04,6110,KALIMANTAN BARAT,MELAWI,0.248,BERAS(1.172);BAWANG MERAH(0.254);TELUR AYAM RAS(0.161),CABAI RAWIT,0.338171516,110.2645278
2024,01,04,6111,KALIMANTAN BARAT,KAYONG UTARA,0.435,DAGING AYAM RAS(0.898);BAWANG MERAH(0.263);TELUR AYAM RAS(0.162),CABAI RAWIT,0.173383511,
2024,01,04,6112,KALIMANTAN BARAT,KUBU RAYA,-1.047,DAGING SAPI(-0.782);CABAI RAWIT(-0.689);IKAN KEMBUNG/IKAN GEMBUNG/ IKAN BANYAR/IKAN GEMBOLO/ IKAN ASO-ASO(-0.406),CABAI MERAH,0.217057964,100.1057254
2024,02,01,6101,KALIMANTAN BARAT,SAMBAS,0.906,BERAS(0.784);TELUR AYAM RAS(0.568);CABAI RAWIT(0.489),PISANG,0.119070121,
2024,02,01,6102,KALIMANTAN BARAT,BENGKAYANG,-1.003,DAGING SAPI(-1.046);DAGING AYAM RAS(-0.499);PISANG(-0.356),CABAI RAWIT,0.063383335,
2024,02,01,6103,KALIMANTAN BARAT,LANDAK,-0.196,DAGING AYAM RAS(-1.154);TEMPE(-0.948);GULA PASIR(-0.155),TAHU MENTAH,0.265027044,
2024,02,01,6104,KALIMANTAN BARAT,MEMPAWAH,-0.175,DAGING AYAM RAS(-0.497);UDANG BASAH(-0.293);CABAI RAWIT(-0.123),IKAN KEMBUNG/IKAN GEMBUNG/ IKAN BANYAR/IKAN GEMBOLO/ IKAN ASO-ASO,0.054538243,
2024,02,01,6105,KALIMANTAN BARAT,SANGGAU,-0.234,DAGING AYAM RAS(-0.604);BERAS(-0.081);TELUR AYAM RAS(-0.077),TEMPE,0.024572176,
2024,02,01,6108,KALIMANTAN BARAT,KAPUAS HULU,-0.341,CABAI MERAH(-0.307);MINYAK GORENG(-0.147);UDANG BASAH(-0.086),CABAI RAWIT,0.082988266,
2024,02,01,6109,KALIMANTAN BARAT,SEKADAU,-1.93,DAGING AYAM RAS(-2.15);GULA PASIR(-0.215);MINYAK GORENG(-0.202),CABAI MERAH,0.095151829,
2024,02,01,6110,KALIMANTAN BARAT,MELAWI,1.967,CABAI RAWIT(1.165);BERAS(1.112);CABAI MERAH(0.841),CABAI RAWIT,0.08558165,
2024,02,01,6112,KALIMANTAN BARAT,KUBU RAYA,-2.092,DAGING AYAM RAS(-2.662);BAWANG PUTIH(-0.074);UDANG BASAH(-0.051),DAGING AYAM RAS,0.062716323,
2024,02,02,6101,KALIMANTAN BARAT,SAMBAS,-0.197,DAGING AYAM RAS(-0.883);DAGING SAPI(-0.777);BAWANG MERAH(-0.117),PISANG,0.097454747,
2024,02,02,6102,KALIMANTAN BARAT,BENGKAYANG,-0.918,DAGING SAPI(-1.046);DAGING AYAM RAS(-0.573);PISANG(-0.356),CABAI RAWIT,0.101015255,
2024,02,02,6103,KALIMANTAN BARAT,LANDAK,1.342,BERAS(1.097);CABAI RAWIT(0.69);CABAI MERAH(0.348),CABAI RAWIT,0.128285396,
2024,02,02,6104,KALIMANTAN BARAT,MEMPAWAH,-0.18,DAGING AYAM RAS(-0.546);UDANG BASAH(-0.293);CABAI RAWIT(-0.132),IKAN KEMBUNG/IKAN GEMBUNG/ IKAN BANYAR/IKAN GEMBOLO/ IKAN ASO-ASO,0.043514263,
2024,02,02,6105,KALIMANTAN BARAT,SANGGAU,0.243,BERAS(0.354);TEMPE(0.221);MINYAK GORENG(0.12),BERAS,0.029961816,
2024,02,02,6108,KALIMANTAN BARAT,KAPUAS HULU,0.037,TELUR AYAM RAS(0.235);BERAS(0.136);CABAI RAWIT(0.088),CABAI RAWIT,0.068579267,
2024,02,02,6109,KALIMANTAN BARAT,SEKADAU,-2.445,DAGING AYAM RAS(-2.537);GULA PASIR(-0.209);MINYAK GORENG(-0.171),PISANG,0.080506096,
2024,02,02,6110,KALIMANTAN BARAT,MELAWI,2.293,CABAI RAWIT(1.447);BERAS(1.104);CABAI MERAH(0.542),CABAI MERAH,0.118673612,
2024,02,02,6112,KALIMANTAN BARAT,KUBU RAYA,-1.592,DAGING AYAM RAS(-2.449);BAWANG PUTIH(-0.081);UDANG BASAH(-0.051),CABAI RAWIT,0.071645612,
2024,02,03,6101,KALIMANTAN BARAT,SAMBAS,-0.095872524,DAGING AYAM RAS(-1.036);DAGING SAPI(-0.805);BAWANG MERAH(-0.121),CABAI RAWIT,0.106158127,
2024,02,03,6102,KALIMANTAN BARAT,BENGKAYANG,-0.768041952,DAGING SAPI(-1.046);DAGING AYAM RAS(-0.614);PISANG(-0.356),CABAI RAWIT,0.135467661,
2024,02,03,6103,KALIMANTAN BARAT,LANDAK,1.609654024,BERAS(1.222);CABAI RAWIT(1.162);CABAI MERAH(0.311),CABAI RAWIT,0.293423359,
2024,02,03,6104,KALIMANTAN BARAT,MEMPAWAH,-0.364497251,DAGING AYAM RAS(-0.799);UDANG BASAH(-0.293);BAWANG PUTIH(-0.113),TAHU MENTAH,0.363479047,
2024,02,03,6105,KALIMANTAN BARAT,SANGGAU,0.721358488,BERAS(0.6);TEMPE(0.211);MINYAK GORENG(0.167),BAWANG PUTIH,0.044760542,
2024,02,03,6108,KALIMANTAN BARAT,KAPUAS HULU,0.008290567,CABAI RAWIT(0.337);TELUR AYAM RAS(0.259);BERAS(0.213),CABAI RAWIT,0.155699789,
2024,02,03,6109,KALIMANTAN BARAT,SEKADAU,-2.523891875,DAGING AYAM RAS(-2.719);GULA PASIR(-0.203);TEPUNG TERIGU(-0.177),TEPUNG TERIGU,0.080343534,
2024,02,03,6110,KALIMANTAN BARAT,MELAWI,2.775764559,CABAI RAWIT(1.78);BERAS(1.362);CABAI MERAH(0.516),CABAI RAWIT,0.161096462,
2024,02,03,6112,KALIMANTAN BARAT,KUBU RAYA,-0.873181028,DAGING AYAM RAS(-2.329);BAWANG PUTIH(-0.084);UDANG BASAH(-0.051),CABAI RAWIT,0.202118541,
2024,02,04,6101,KALIMANTAN BARAT,SAMBAS,0.282,CABAI RAWIT(0.787);TELUR AYAM RAS(0.42);BERAS(0.375),CABAI RAWIT,0.114324934,
2024,02,04,6102,KALIMANTAN BARAT,BENGKAYANG,-0.152,DAGING SAPI(-1.046);DAGING AYAM RAS(-0.68);PISANG(-0.356),CABAI RAWIT,0.149554651,
2024,02,04,6103,KALIMANTAN BARAT,LANDAK,1.55,CABAI RAWIT(1.188);BERAS(1.171);CABAI MERAH(0.337),CABAI RAWIT,0.244150764,
2024,02,04,6104,KALIMANTAN BARAT,MEMPAWAH,-0.342,DAGING AYAM RAS(-0.867);MIE KERING INSTANT(-0.362);UDANG BASAH(-0.293),CABAI RAWIT,0.120375753,
2024,02,04,6105,KALIMANTAN BARAT,SANGGAU,1.647,BERAS(1.482);TEMPE(0.208);MINYAK GORENG(0.196),BAWANG PUTIH,0.045953211,
2024,02,04,6108,KALIMANTAN BARAT,KAPUAS HULU,0.029,CABAI RAWIT(0.552);TELUR AYAM RAS(0.271);BERAS(0.089),CABAI RAWIT,0.150786689,
2024,02,04,6109,KALIMANTAN BARAT,SEKADAU,-2.143,DAGING AYAM RAS(-2.649);TEPUNG TERIGU(-0.187);GULA PASIR(-0.165),CABAI RAWIT,0.145102116,
2024,02,04,6110,KALIMANTAN BARAT,MELAWI,2.882,CABAI RAWIT(2.01);BERAS(1.133);CABAI MERAH(0.712),CABAI RAWIT,0.151489996,
2024,02,04,6112,KALIMANTAN BARAT,KUBU RAYA,-0.702,DAGING AYAM RAS(-2.377);BAWANG PUTIH(-0.091);BAWANG MERAH(-0.052),CABAI RAWIT,0.193309975,
2024,02,05,6101,KALIMANTAN BARAT,SAMBAS,0.859,CABAI RAWIT(0.911);BERAS(0.745);TELUR AYAM RAS(0.495),CABAI RAWIT,0.136154978,104.9683472
2024,02,05,6102,KALIMANTAN BARAT,BENGKAYANG,0.249,CABAI RAWIT(0.895);BERAS(0.8);TELUR AYAM RAS(0.331),CABAI RAWIT,0.160890759,110.9431907
2024,02,05,6103,KALIMANTAN BARAT,LANDAK,2.06,CABAI RAWIT(1.39);BERAS(1.208);CABAI MERAH(0.485),CABAI RAWIT,0.224544357,110.3433946
2024,02,05,6104,KALIMANTAN BARAT,MEMPAWAH,-0.02,DAGING AYAM RAS(-0.822);MIE KERING INSTANT(-0.394);UDANG BASAH(-0.293),TAHU MENTAH,0.34950017,102.4134268
2024,02,05,6105,KALIMANTAN BARAT,SANGGAU,1.973,BERAS(1.613);MINYAK GORENG(0.211);TEMPE(0.206),BAWANG PUTIH,0.067154972,109.5960383
2024,02,05,6108,KALIMANTAN BARAT,KAPUAS HULU,0.531,CABAI RAWIT(0.675);TELUR AYAM RAS(0.34);BERAS(0.193),CABAI MERAH,0.21284812,116.386222
2024,02,05,6109,KALIMANTAN BARAT,SEKADAU,-0.898,DAGING AYAM RAS(-2.429);TEPUNG TERIGU(-0.139);GULA PASIR(-0.126),CABAI RAWIT,0.170684474,108.3375844
2024,02,05,6110,KALIMANTAN BARAT,MELAWI,3.413,CABAI RAWIT(2.141);BERAS(1.258);CABAI MERAH(0.857),CABAI RAWIT,0.138746285,114.8364645
2024,02,05,6112,KALIMANTAN BARAT,KUBU RAYA,-0.456,DAGING AYAM RAS(-2.539);BAWANG MERAH(-0.079);BAWANG PUTIH(-0.053),CABAI RAWIT,0.199999662,97.60815946
2024,03,01,6101,KALIMANTAN BARAT,SAMBAS,2.877,"BERAS(1,738);TELUR AYAM RAS(0,441);CABAI RAWIT(0,302)",tdk ada data dr Pusat,,
2024,03,01,6102,KALIMANTAN BARAT,BENGKAYANG,2.023,"BERAS(1,176);CABAI RAWIT(0,479);TELUR AYAM RAS(0,322)",,,
2024,03,01,6103,KALIMANTAN BARAT,LANDAK,1.73,"CABAI RAWIT(0,717);CABAI MERAH(0,437);TELUR AYAM RAS(0,39)",,,
2024,03,01,6104,KALIMANTAN BARAT,MEMPAWAH,1.738,"TELUR AYAM RAS(0,489);BERAS(0,453);CABAI RAWIT(0,371)",,,
2024,03,01,6105,KALIMANTAN BARAT,SANGGAU,2.268,"CABAI RAWIT(0,735);BERAS(0,542);BAWANG PUTIH(0,347)",,,
2024,03,01,6108,KALIMANTAN BARAT,KAPUAS HULU,5.76,"CABAI MERAH(2,148);DAGING SAPI(1,077);BERAS(0,959)",,,
2024,03,01,6109,KALIMANTAN BARAT,SEKADAU,5.408,"BERAS(2,274);DAGING SAPI(0,666);CABAI RAWIT(0,646)",,,
2024,03,01,6110,KALIMANTAN BARAT,MELAWI,1.896,"BERAS(0,539);CABAI RAWIT(0,477);JERUK(0,358)",,,
2024,03,01,6112,KALIMANTAN BARAT,KUBU RAYA,2.992,"DAGING AYAM RAS(1,225);CABAI RAWIT(0,679);BERAS(0,56)",,,
2024,03,02,6101,KALIMANTAN BARAT,SAMBAS,3.74,"BERAS(1,738);TELUR AYAM RAS(0,569);DAGING SAPI(0,539)",BAWANG PUTIH,0.111902523,
2024,03,02,6102,KALIMANTAN BARAT,BENGKAYANG,2.112,"BERAS(1,176);CABAI RAWIT(0,479);TELUR AYAM RAS(0,383)",JERUK,0.092008741,
2024,03,02,6103,KALIMANTAN BARAT,LANDAK,2.107,"CABAI RAWIT(0,678);TELUR AYAM RAS(0,546);CABAI MERAH(0,424)",BAWANG MERAH,0.059741782,
2024,03,02,6104,KALIMANTAN BARAT,MEMPAWAH,2.271,"CABAI RAWIT(0,716);TELUR AYAM RAS(0,557);BERAS(0,453)",CABAI RAWIT,0.191095078,
2024,03,02,6105,KALIMANTAN BARAT,SANGGAU,2.504,"CABAI RAWIT(0,873);BERAS(0,542);BAWANG PUTIH(0,381)",CABAI RAWIT,0.052904006,
2024,03,02,6108,KALIMANTAN BARAT,KAPUAS HULU,5.23,"CABAI MERAH(1,876);BERAS(0,959);CABAI RAWIT(0,685)",CABAI MERAH,0.086679322,
2024,03,02,6109,KALIMANTAN BARAT,SEKADAU,5.196,"BERAS(2,069);CABAI RAWIT(0,86);DAGING AYAM RAS(0,517)",CABAI RAWIT,0.1028689,
2024,03,02,6110,KALIMANTAN BARAT,MELAWI,2.261,"BERAS(0,539);CABAI RAWIT(0,47);TELUR AYAM RAS(0,416)",TELUR AYAM RAS,0.045437135,
2024,03,02,6112,KALIMANTAN BARAT,KUBU RAYA,3.986,"CABAI RAWIT(1,301);DAGING AYAM RAS(1,163);BERAS(0,56)",CABAI RAWIT,0.218277997,
2024,03,03,6101,KALIMANTAN BARAT,SAMBAS,3.74,"BERAS(1,738);TELUR AYAM RAS(0,569);DAGING SAPI(0,539)",BAWANG PUTIH,0.111902523,
2024,03,03,6102,KALIMANTAN BARAT,BENGKAYANG,2.112,"BERAS(1,176);CABAI RAWIT(0,479);TELUR AYAM RAS(0,383)",JERUK,0.092008741,
2024,03,03,6103,KALIMANTAN BARAT,LANDAK,2.107,"CABAI RAWIT(0,678);TELUR AYAM RAS(0,546);CABAI MERAH(0,424)",BAWANG MERAH,0.059741782,
2024,03,03,6104,KALIMANTAN BARAT,MEMPAWAH,2.271,"CABAI RAWIT(0,716);TELUR AYAM RAS(0,557);BERAS(0,453)",CABAI RAWIT,0.191095078,
2024,03,03,6105,KALIMANTAN BARAT,SANGGAU,2.504,"CABAI RAWIT(0,873);BERAS(0,542);BAWANG PUTIH(0,381)",CABAI RAWIT,0.052904006,
2024,03,03,6108,KALIMANTAN BARAT,KAPUAS HULU,5.23,"CABAI MERAH(1,876);BERAS(0,959);CABAI RAWIT(0,685)",CABAI MERAH,0.086679322,
2024,03,03,6109,KALIMANTAN BARAT,SEKADAU,5.196,"BERAS(2,069);CABAI RAWIT(0,86);DAGING AYAM RAS(0,517)",CABAI RAWIT,0.1028689,
2024,03,03,6110,KALIMANTAN BARAT,MELAWI,2.261,"BERAS(0,539);CABAI RAWIT(0,47);TELUR AYAM RAS(0,416)",TELUR AYAM RAS,0.045437135,
2024,03,03,6112,KALIMANTAN BARAT,KUBU RAYA,3.986,"CABAI RAWIT(1,301);DAGING AYAM RAS(1,163);BERAS(0,56)",CABAI RAWIT,0.218277997,
2024,03,04,6101,KALIMANTAN BARAT,SAMBAS,4.362,BERAS(1.738); TELUR AYAM RAS(0.79); DAGING SAPI(0.649),BAWANG PUTIH,0.110579566,
2024,03,04,6102,KALIMANTAN BARAT,BENGKAYANG,2.129,BERAS(1.176); TELUR AYAM RAS(0.485); CABAI RAWIT(0.372),JERUK,0.088715108,
2024,03,04,6103,KALIMANTAN BARAT,LANDAK,2.52,TELUR AYAM RAS(0.688); CABAI RAWIT(0.457); DAGING AYAM RAS(0.393),CABAI RAWIT,0.095937722,
2024,03,04,6104,KALIMANTAN BARAT,MEMPAWAH,2.928,CABAI RAWIT(0.824); TELUR AYAM RAS(0.618); BERAS(0.453),CABAI RAWIT,0.127461906,
2024,03,04,6105,KALIMANTAN BARAT,SANGGAU,2.904,CABAI RAWIT(1.116); BERAS(0.542); BAWANG PUTIH(0.436),CABAI RAWIT,0.056299972,
2024,03,04,6108,KALIMANTAN BARAT,KAPUAS HULU,4.673,CABAI MERAH(1.536); BERAS(0.959); CABAI RAWIT(0.642),CABAI MERAH,0.090982381,
2024,03,04,6109,KALIMANTAN BARAT,SEKADAU,6.293,BERAS(1.89); DAGING AYAM RAS(1.193); CABAI RAWIT(1.086),CABAI RAWIT,0.109559536,
2024,03,04,6110,KALIMANTAN BARAT,MELAWI,1.861,TELUR AYAM RAS(0.545); BERAS(0.539); BAWANG PUTIH(0.341),CABAI RAWIT,0.102104777,
2024,03,04,6112,KALIMANTAN BARAT,KUBU RAYA,3.783,DAGING AYAM RAS(1.133); CABAI RAWIT(0.718); BERAS(0.56),CABAI RAWIT,0.228516593,
2024,04,01,6101,KALIMANTAN BARAT,SAMBAS,1.07,"DAGING AYAM RAS(0.2852), DAGING SAPI(0.2414), BAWANG PUTIH(0.1846)",DAGING AYAM RAS,0.058623232,
2024,04,01,6102,KALIMANTAN BARAT,BENGKAYANG,-0.23,"BERAS(-0.3882), BAWANG MERAH(-0.1374), CABAI RAWIT(-0.1281)",TAHU MENTAH,0,
2024,04,01,6103,KALIMANTAN BARAT,LANDAK,0.38,"DAGING AYAM RAS(0.7286), BERAS(0.3668), BAWANG PUTIH(0.1666)",CABAI MERAH,0.047217462,
2024,04,01,6104,KALIMANTAN BARAT,MEMPAWAH,2.78,"DAGING AYAM RAS(0.8136), UDANG BASAH(0.7028), DAGING SAPI(0.6032)",DAGING SAPI,0.038036289,
2024,04,01,6105,KALIMANTAN BARAT,SANGGAU,0.6,"DAGING AYAM RAS(0.5329), TELUR AYAM RAS(0.1868), CABAI RAWIT(0.021)",BAWANG PUTIH,0,
2024,04,01,6108,KALIMANTAN BARAT,KAPUAS HULU,-0.38,"CABAI MERAH(-0.3638), DAGING SAPI(-0.335), CABAI RAWIT(-0.1882)",MINYAK GORENG,0,
2024,04,01,6109,KALIMANTAN BARAT,SEKADAU,1.41,"DAGING AYAM RAS(1.6522), CABAI MERAH(0.2764), UDANG BASAH(0.1999)",TEPUNG TERIGU,0.037515244,
2024,04,01,6110,KALIMANTAN BARAT,MELAWI,-0.9,"CABAI MERAH(-0.9507), CABAI RAWIT(-0.5859), JERUK(-0.4321)",JERUK,0.124482399,
2024,04,01,6112,KALIMANTAN BARAT,KUBU RAYA,2.64,"DAGING AYAM RAS(1.9379), BAWANG MERAH(0.3983), TELUR AYAM RAS(0.3206)",CABAI MERAH,0.200326272,
2024,04,02,6101,KALIMANTAN BARAT,SAMBAS,tidak tersedia; libur lebaran dan cuti bersama,,,,
2024,04,02,6102,KALIMANTAN BARAT,BENGKAYANG,tidak tersedia; libur lebaran dan cuti bersama,,,,
2024,04,02,6103,KALIMANTAN BARAT,LANDAK,tidak tersedia; libur lebaran dan cuti bersama,,,,
2024,04,02,6104,KALIMANTAN BARAT,MEMPAWAH,tidak tersedia; libur lebaran dan cuti bersama,,,,
2024,04,02,6105,KALIMANTAN BARAT,SANGGAU,tidak tersedia; libur lebaran dan cuti bersama,,,,
2024,04,02,6108,KALIMANTAN BARAT,KAPUAS HULU,tidak tersedia; libur lebaran dan cuti bersama,,,,
2024,04,02,6109,KALIMANTAN BARAT,SEKADAU,tidak tersedia; libur lebaran dan cuti bersama,,,,
2024,04,02,6110,KALIMANTAN BARAT,MELAWI,tidak tersedia; libur lebaran dan cuti bersama,,,,
2024,04,02,6112,KALIMANTAN BARAT,KUBU RAYA,tidak tersedia; libur lebaran dan cuti bersama,,,,
2024,04,03,6101,KALIMANTAN BARAT,SAMBAS,1.37,"DAGING AYAM RAS(0.7073), BAWANG PUTIH(0.2073), DAGING SAPI(0.1756)",BAWANG MERAH,0.150938722,
2024,04,03,6102,KALIMANTAN BARAT,BENGKAYANG,-0.2,"BERAS(-0.3882), CABAI RAWIT(-0.1507), BAWANG MERAH(-0.1083)",CABAI MERAH,0.117671431,
2024,04,03,6103,KALIMANTAN BARAT,LANDAK,0.29,"DAGING AYAM RAS(0.7286), BERAS(0.4339), BAWANG PUTIH(0.1595)",CABAI MERAH,0.044117647,
2024,04,03,6104,KALIMANTAN BARAT,MEMPAWAH,3.27,"DAGING AYAM RAS(1.0442), DAGING SAPI(1.0148), UDANG BASAH(0.7028)",CABAI RAWIT,0.100923755,
2024,04,03,6105,KALIMANTAN BARAT,SANGGAU,0.4,"DAGING AYAM RAS(0.3144), TELUR AYAM RAS(0.1868), GULA PASIR(0.0514)",GULA PASIR,0.027272727,
2024,04,03,6108,KALIMANTAN BARAT,KAPUAS HULU,-0.47,"CABAI MERAH(-0.3638), DAGING SAPI(-0.335), CABAI RAWIT(-0.1882)",GULA PASIR,0.030021623,
2024,04,03,6109,KALIMANTAN BARAT,SEKADAU,0.33,"DAGING AYAM RAS(1.1715), CABAI MERAH(0.2764), UDANG BASAH(0.1093)",CABAI RAWIT,0.056428567,
2024,04,03,6110,KALIMANTAN BARAT,MELAWI,-1.08,"CABAI RAWIT(-0.8527), CABAI MERAH(-0.643), JERUK(-0.4855)",JERUK,0.104437552,
2024,04,03,6112,KALIMANTAN BARAT,KUBU RAYA,2.13,"DAGING AYAM RAS(1.6204), BAWANG MERAH(0.3983), TELUR AYAM RAS(0.3206)",CABAI MERAH,0.166313331,
2024,04,04,6101,KALIMANTAN BARAT,SAMBAS,-1.67,"DAGING AYAM RAS(-0.7271), TELUR AYAM RAS(-0.6666), CABAI RAWIT(-0.5561)",BAWANG MERAH,0.035262542,
2024,04,04,6102,KALIMANTAN BARAT,BENGKAYANG,-0.21,"TELUR AYAM RAS(-0.2579), CABAI RAWIT(-0.2332), BERAS(-0.1772)",CABAI MERAH,0.091277505,
2024,04,04,6103,KALIMANTAN BARAT,LANDAK,0.33,"DAGING AYAM RAS(0.4852), BAWANG MERAH(0.4145), MINYAK GORENG(0.1329)",CABAI MERAH,0.070337694,
2024,04,04,6104,KALIMANTAN BARAT,MEMPAWAH,-4.91,"DAGING SAPI(-1.1568), DAGING AYAM RAS(-0.9285), UDANG BASAH(-0.7927)",PISANG,0.330718914,
2024,04,04,6105,KALIMANTAN BARAT,SANGGAU,2.03,"DAGING AYAM RAS(0.7857), CABAI MERAH(0.4402), BAWANG MERAH(0.3264)",TEMPE,0.108453837,
2024,04,04,6108,KALIMANTAN BARAT,KAPUAS HULU,0.02,"BAWANG MERAH(0.253), MINYAK GORENG(0.1563), MIE KERING INSTANT(0.143)",CABAI RAWIT,0.058823529,
2024,04,04,6109,KALIMANTAN BARAT,SEKADAU,-0.55,"DAGING AYAM RAS(-0.3353), CABAI RAWIT(-0.273), CABAI MERAH(-0.2571)",CABAI RAWIT,0.127656948,
2024,04,04,6110,KALIMANTAN BARAT,MELAWI,-1.78,"BERAS(-0.6672), CABAI RAWIT(-0.6234), CABAI MERAH(-0.3291)",BAWANG MERAH,0.095939933,
2024,04,04,6112,KALIMANTAN BARAT,KUBU RAYA,-1.25,"CABAI RAWIT(-0.6855), TELUR AYAM RAS(-0.3889), DAGING AYAM RAS(-0.3603)",CABAI RAWIT,0.139629138,
2024,05,01,6101,KALIMANTAN BARAT,SAMBAS,-1.65,"DAGING AYAM RAS(-0.7271), CABAI RAWIT(-0.5983), TELUR AYAM RAS(-0.5529)",BAWANG MERAH,0.030773136,
2024,05,01,6102,KALIMANTAN BARAT,BENGKAYANG,-0.08,"TELUR AYAM RAS(-0.1792), BERAS(-0.1772), CABAI RAWIT(-0.1045)",BAWANG MERAH,0.060773713,
2024,05,01,6103,KALIMANTAN BARAT,LANDAK,0.53,"DAGING AYAM RAS(0.4852), BAWANG MERAH(0.3885), CABAI MERAH(0.1565)",CABAI RAWIT,0.033898305,
2024,05,01,6104,KALIMANTAN BARAT,MEMPAWAH,-3.31,"DAGING SAPI(-1.1568), DAGING AYAM RAS(-0.9285), UDANG BASAH(-0.7314)",BAWANG PUTIH,0.090909091,
2024,05,01,6105,KALIMANTAN BARAT,SANGGAU,1.6,"DAGING AYAM RAS(0.7857), CABAI MERAH(0.4402), BAWANG MERAH(0.3264)",,,
2024,05,01,6108,KALIMANTAN BARAT,KAPUAS HULU,0.01,"BAWANG MERAH(0.1941), MINYAK GORENG(0.1095), GULA PASIR(0.1018)",BAWANG MERAH,0.054054054,
2024,05,01,6109,KALIMANTAN BARAT,SEKADAU,0.58,"BAWANG MERAH(0.3053), DAGING AYAM RAS(0.2519), BAWANG PUTIH(0.2513)",CABAI RAWIT,0.058918591,
2024,05,01,6110,KALIMANTAN BARAT,MELAWI,-1.49,"BERAS(-0.6672), CABAI RAWIT(-0.3851), TELUR AYAM RAS(-0.3149)",BAWANG MERAH,0.095238095,
2024,05,01,6112,KALIMANTAN BARAT,KUBU RAYA,-0.85,"CABAI RAWIT(-0.5809), DAGING AYAM RAS(-0.3603), CABAI MERAH(-0.2082)",CABAI RAWIT,0.168263951,
2024,05,02,6101,KALIMANTAN BARAT,SAMBAS,-1.67,"DAGING AYAM RAS(-0.7271), TELUR AYAM RAS(-0.6666), CABAI RAWIT(-0.5561)",BAWANG MERAH,0.035262542,
2024,05,02,6102,KALIMANTAN BARAT,BENGKAYANG,-0.21,"TELUR AYAM RAS(-0.2579), CABAI RAWIT(-0.2332), BERAS(-0.1772)",CABAI MERAH,0.091277505,
2024,05,02,6103,KALIMANTAN BARAT,LANDAK,0.33,"DAGING AYAM RAS(0.4852), BAWANG MERAH(0.4145), MINYAK GORENG(0.1329)",CABAI MERAH,0.070337694,
2024,05,02,6104,KALIMANTAN BARAT,MEMPAWAH,-4.91,"DAGING SAPI(-1.1568), DAGING AYAM RAS(-0.9285), UDANG BASAH(-0.7927)",PISANG,0.330718914,
2024,05,02,6105,KALIMANTAN BARAT,SANGGAU,2.03,"DAGING AYAM RAS(0.7857), CABAI MERAH(0.4402), BAWANG MERAH(0.3264)",TEMPE,0.108453837,
2024,05,02,6108,KALIMANTAN BARAT,KAPUAS HULU,0.02,"BAWANG MERAH(0.253), MINYAK GORENG(0.1563), MIE KERING INSTANT(0.143)",CABAI RAWIT,0.058823529,
2024,05,02,6109,KALIMANTAN BARAT,SEKADAU,-0.55,"DAGING AYAM RAS(-0.3353), CABAI RAWIT(-0.273), CABAI MERAH(-0.2571)",CABAI RAWIT,0.127656948,
2024,05,02,6110,KALIMANTAN BARAT,MELAWI,-1.78,"BERAS(-0.6672), CABAI RAWIT(-0.6234), CABAI MERAH(-0.3291)",BAWANG MERAH,0.095939933,
2024,05,02,6112,KALIMANTAN BARAT,KUBU RAYA,-1.25,"CABAI RAWIT(-0.6855), TELUR AYAM RAS(-0.3889), DAGING AYAM RAS(-0.3603)",CABAI RAWIT,0.139629138,
2024,05,03,6101,KALIMANTAN BARAT,SAMBAS,-1.36,"TELUR AYAM RAS(-0.7783), CABAI RAWIT(-0.5322), DAGING AYAM RAS(-0.3384)",DAGING AYAM RAS,0.053157798,
2024,05,03,6102,KALIMANTAN BARAT,BENGKAYANG,-0.42,"CABAI RAWIT(-0.36), TELUR AYAM RAS(-0.3383), BERAS(-0.1772)",CABAI RAWIT,0.101297439,
